ID,X,Y,Z
305115,586298.976,4475150.296,3.511
305116,586298.224,4475150.057,3.466
305117,586297.407,4475149.847,3.487
305118,586296.423,4475149.643,3.521
305119,586295.379,4475149.481,3.502
305120,586294.477,4475149.421,3.545
305121,586293.525,4475149.307,3.589
305122,586292.672,4475149.156,3.596
305123,586291.835,4475149.141,3.591
305124,586291.071,4475149.307,3.615
305125,586290.226,4475149.662,3.596
305126,586289.279,4475149.868,3.584
305127,586288.348,4475150.054,3.561
305128,586287.382,4475150.3,3.535
305129,586286.456,4475150.526,3.548
305130,586285.578,4475150.481,3.594
305131,586284.589,4475150.371,3.614
305132,586283.582,4475150.186,3.593
305133,586282.637,4475149.931,3.612
305134,586281.599,4475149.747,3.621
305135,586280.626,4475149.493,3.618
305136,586279.716,4475149.182,3.692
305137,586278.842,4475149.079,3.814
305138,586278.182,4475149.04,3.755
305139,586277.506,4475148.808,3.657
305140,586276.637,4475148.64,3.631
305141,586275.756,4475148.296,3.745
305142,586275.034,4475148.071,3.659
305143,586274.411,4475147.982,3.64
305144,586273.82,4475147.989,3.618
305145,586273.092,4475148.321,3.632
305146,586272.41,4475148.821,3.65
305147,586271.658,4475149.208,3.668
305148,586270.816,4475149.493,3.662
305149,586269.812,4475149.453,3.679
305150,586268.821,4475149.256,3.687
305151,586267.827,4475148.982,3.675
305152,586266.831,4475148.912,3.679
305153,586265.855,4475149.081,3.705
305154,586264.926,4475149.439,3.747
305155,586264.019,4475149.832,3.76
305156,586263.069,4475150.078,3.681
305157,586262.008,4475150.098,3.676
305158,586260.951,4475150.036,3.631
305159,586259.911,4475150.01,3.673
305160,586258.871,4475149.916,3.63
305161,586257.851,4475149.838,3.548
305162,586256.76,4475149.696,3.495
305163,586255.73,4475149.477,3.493
305164,586254.688,4475149.155,3.511
305165,586253.697,4475148.989,3.514
305166,586252.632,4475149.054,3.492
305167,586251.61,4475149.183,3.497
305168,586250.632,4475149.623,3.524
305169,586249.666,4475150.063,3.501
305170,586248.779,4475150.506,3.48
305171,586247.869,4475150.916,3.469
305172,586246.981,4475151.496,3.472
305173,586246.013,4475151.793,3.495
305174,586245.026,4475152.13,3.485
305175,586244.092,4475152.511,3.491
305176,586243.158,4475152.921,3.479
305177,586242.251,4475153.108,3.461
305178,586241.513,4475153.129,3.467
305179,586240.881,4475152.92,3.484
305180,586240.185,4475152.488,3.498
305181,586239.599,4475152.085,3.488
305182,586239.112,4475151.647,3.479
305183,586238.587,4475151.171,3.484
305184,586237.979,4475150.657,3.492
305185,586237.177,4475150.277,3.517
305186,586236.662,4475150.049,3.581
305187,586236.096,4475149.898,3.736
305188,586235.695,4475149.81,3.748
305189,586235.26,4475149.671,3.694
305190,586234.842,4475149.735,3.641
305191,586234.736,4475149.725,3.629
305192,586234.69,4475149.488,3.645
305193,586234.593,4475149.664,3.642
305194,586234.206,4475149.748,3.647
305195,586233.736,4475149.964,3.6
305196,586233.332,4475150.323,3.598
305197,586232.896,4475150.655,3.594
305198,586232.429,4475150.902,3.611
305199,586231.96,4475151.24,3.626
305200,586231.459,4475151.574,3.594
305201,586230.851,4475151.753,3.559
305202,586230.299,4475151.918,3.377
305203,586229.774,4475152.057,3.327
305204,586229.219,4475151.896,3.292
305205,586228.366,4475151.801,3.244
305206,586227.558,4475151.38,3.247
305207,586226.66,4475151.104,3.221
305208,586225.762,4475150.888,3.22
305209,586224.894,4475150.913,3.219
305210,586223.935,4475150.923,3.23
305211,586222.973,4475151.151,3.221
305212,586221.97,4475151.255,3.206
305213,586221.052,4475151.542,3.21
305214,586220.216,4475151.729,3.202
305215,586219.369,4475151.886,3.233
305216,586218.561,4475151.999,3.225
305217,586217.64,4475151.965,3.212
305218,586216.712,4475152.103,3.245
305219,586215.85,4475152.067,3.218
305220,586214.995,4475152.144,3.196
305221,586214.083,4475152.036,3.171
305222,586213.203,4475151.975,3.183
305223,586212.275,4475151.886,3.234
305224,586211.358,4475151.811,3.243
305225,586210.375,4475151.806,3.32
305226,586209.341,4475151.707,3.333
305227,586208.389,4475151.551,3.286
305228,586207.46,4475151.44,3.275
305229,586206.87,4475151.424,3.193
305230,586206.838,4475151.409,3.209
305231,586206.825,4475151.42,3.21
305232,586206.818,4475151.42,3.199
305233,586206.818,4475151.41,3.202
305234,586206.812,4475151.399,3.198
305235,586206.812,4475151.429,3.194
305236,586221.257,4475173.178,3.578
305237,586221.252,4475173.168,3.574
305238,586221.246,4475173.16,3.58
305239,586221.247,4475173.156,3.585
305240,586221.257,4475173.156,3.587
305241,586221.26,4475173.115,3.59
305242,586221.365,4475172.996,3.613
305243,586221.578,4475172.858,3.615
305244,586221.63,4475172.738,3.635
305245,586222.012,4475172.649,3.631
305246,586222.244,4475172.328,3.636
305247,586222.585,4475171.97,3.635
305248,586223.122,4475171.7,3.596
305249,586223.599,4475171.395,3.521
305250,586224.236,4475171.279,3.391
305251,586224.848,4475171.052,3.29
305252,586225.469,4475170.895,3.267
305253,586226.066,4475170.775,3.301
305254,586226.495,4475170.649,3.273
305255,586227.125,4475170.548,3.286
305256,586227.531,4475170.629,3.279
305257,586227.928,4475170.607,3.296
305258,586228.277,4475170.631,3.31
305259,586228.27,4475170.871,3.305
305260,586228.265,4475170.903,3.301
305261,586228.441,4475170.667,3.34
305262,586229.1,4475170.957,3.382
305263,586229.821,4475171.259,3.461
305264,586230.495,4475171.631,3.459
305265,586231.165,4475172.104,3.494
305266,586231.43,4475172.355,3.505
305267,586231.387,4475172.283,3.516
305268,586231.305,4475172.204,3.522
305269,586231.756,4475172.64,3.461
305270,586232.427,4475172.811,3.44
305271,586233.038,4475173.01,3.476
305272,586233.69,4475173.207,3.48
305273,586234.079,4475173.017,3.468
305274,586234.526,4475172.913,3.499
305275,586235.003,4475172.652,3.505
305276,586235.505,4475172.484,3.546
305277,586235.885,4475172.353,3.587
305278,586236.136,4475172.431,3.605
305279,586236.65,4475172.679,3.579
305280,586237.209,4475172.979,3.507
305281,586237.683,4475173.102,3.392
305282,586238.114,4475173.25,3.432
305283,586238.572,4475173.492,3.416
305284,586238.9,4475173.542,3.408
305285,586239.348,4475173.643,3.389
305286,586239.802,4475173.673,3.388
305287,586240.337,4475173.722,3.401
305288,586240.874,4475173.618,3.419
305289,586241.362,4475173.321,3.403
305290,586241.954,4475173.19,3.465
305291,586242.548,4475172.731,3.56
305292,586243.077,4475172.235,3.655
305293,586243.584,4475171.746,3.745
305294,586244.172,4475171.278,3.863
305295,586244.736,4475170.932,3.95
305296,586245.508,4475170.699,3.986
305297,586246.194,4475170.659,4.007
305298,586246.97,4475170.774,3.931
305299,586247.846,4475170.892,3.918
305300,586248.795,4475171.099,3.82
305301,586249.697,4475171.313,3.86
305302,586250.667,4475171.518,3.915
305303,586251.576,4475171.733,3.929
305304,586252.429,4475171.974,4.011
305305,586253.383,4475172.057,3.999
305306,586254.271,4475172.074,3.98
305307,586255.249,4475172.109,3.925
305308,586256.267,4475172.1,3.9
305309,586257.194,4475172.039,3.968
305310,586257.975,4475171.828,3.938
305311,586258.704,4475171.857,3.949
305312,586259.714,4475171.895,3.968
305313,586260.77,4475171.852,3.909
305314,586261.713,4475171.852,3.799
305315,586262.575,4475171.683,3.818
305316,586263.541,4475171.624,3.74
305317,586264.515,4475171.667,3.747
305318,586265.419,4475171.757,3.779
305319,586266.215,4475171.989,3.74
305320,586267.017,4475172.239,3.77
305321,586268.009,4475172.504,3.725
305322,586268.934,4475172.631,3.664
305323,586269.922,4475172.749,3.626
305324,586270.843,4475172.65,3.618
305325,586271.765,4475172.567,3.608
305326,586272.565,4475172.516,3.665
305327,586273.354,4475172.436,3.601
305328,586274.138,4475172.229,3.581
305329,586274.951,4475171.939,3.506
305330,586275.862,4475172.046,3.507
305331,586276.683,4475172.04,3.511
305332,586277.502,4475171.961,3.475
305333,586278.455,4475171.852,3.434
305334,586279.277,4475171.719,3.418
305335,586280.242,4475171.513,3.427
305336,586281.13,4475171.309,3.402
305337,586282.029,4475171.228,3.378
305338,586283.051,4475171.208,3.428
305339,586284.052,4475171.318,3.583
305340,586284.882,4475171.533,3.559
305341,586285.723,4475171.677,3.495
305342,586286.64,4475171.722,3.475
305343,586287.641,4475171.637,3.55
305344,586288.6,4475171.44,3.548
305345,586289.467,4475171.315,3.679
305346,586290.437,4475171.228,3.594
305347,586291.311,4475171.376,3.643
305348,586292.245,4475171.372,3.605
305349,586293.209,4475171.574,3.567
305350,586294.217,4475171.736,3.567
305351,586295.197,4475171.821,3.532
305352,586296.243,4475171.871,3.482
305353,586297.196,4475171.821,3.457
305354,586298.193,4475172.03,3.491
305355,586299.12,4475172.199,3.448
305356,586300.123,4475172.427,3.4
305357,586301.088,4475172.643,3.298
305358,586302.157,4475172.623,3.18
305359,586303.286,4475172.503,3.126
305360,586304.297,4475172.314,3.115
305361,586305.288,4475171.988,3.09
305362,586306.307,4475171.636,3.048
305363,586307.327,4475171.393,3.015
305364,586308.316,4475171.266,2.978
305365,586309.391,4475171.191,2.941
305366,586310.434,4475171.051,2.915
305367,586311.435,4475171.126,2.879
305368,586312.473,4475171.308,2.848
305369,586313.522,4475171.465,2.795
305370,586314.489,4475171.807,2.773
305371,586315.489,4475172.141,2.726
305372,586316.502,4475172.505,2.686
305373,586317.574,4475172.816,2.637
305374,586318.533,4475173.078,2.608
305375,586319.598,4475173.104,2.574
305376,586320.573,4475173.127,2.57
305377,586321.514,4475172.894,2.554
305378,586322.358,4475172.493,2.516
305379,586323.252,4475172.109,2.506
305380,586324.182,4475171.686,2.467
305381,586325.067,4475171.328,2.475
305382,586326.062,4475171.12,2.448
305383,586327.08,4475171.106,2.432
305384,586328.097,4475171.132,2.395
305385,586329.136,4475171.257,2.391
305386,586330.13,4475171.41,2.371
305387,586331.152,4475171.6,2.306
305388,586332.127,4475171.98,2.26
305389,586333.151,4475172.242,2.213
305390,586334.1,4475172.446,2.228
305391,586335.107,4475172.621,2.232
305392,586336.135,4475172.779,2.225
305393,586337.202,4475172.711,2.248
305394,586338.266,4475172.525,2.225
305395,586339.293,4475172.428,2.269
305396,586340.297,4475172.259,2.308
305397,586341.329,4475172.011,2.318
305398,586342.285,4475171.865,2.358
305399,586343.345,4475171.736,2.392
305400,586344.408,4475171.628,2.413
305401,586345.424,4475171.526,2.424
305402,586346.448,4475171.402,2.446
305403,586347.431,4475171.328,2.494
305404,586348.459,4475171.343,2.525
305405,586349.378,4475171.267,2.59
305406,586350.329,4475171.171,2.593
305407,586351.286,4475171.098,2.638
305408,586352.288,4475171.014,2.608
305409,586353.241,4475171.09,2.629
305410,586354.224,4475171.137,2.6
305411,586354.996,4475171.19,2.702
305412,586355.822,4475171.272,2.705
305413,586356.719,4475171.336,2.731
305414,586357.642,4475171.413,2.714
305415,586358.575,4475171.437,2.739
305416,586359.603,4475171.441,2.727
305417,586360.658,4475171.469,2.73
305418,586361.686,4475171.461,2.734
305419,586362.679,4475171.308,2.75
305420,586363.699,4475171.222,2.772
305421,586364.727,4475171.128,2.749
305422,586365.63,4475171.13,2.735
305423,586366.528,4475171.246,2.766
305424,586367.477,4475171.123,2.802
305425,586368.511,4475170.98,2.751
305426,586369.416,4475170.958,2.706
305427,586370.345,4475170.829,2.624
305428,586371.272,4475170.925,2.613
305429,586372.186,4475170.972,2.568
305430,586373.17,4475171.093,2.469
305431,586374.127,4475171.407,2.379
305432,586375.103,4475171.571,2.324
305433,586376.036,4475171.771,2.271
305434,586376.989,4475171.872,2.143
305435,586378.004,4475171.979,2.047
305436,586378.997,4475172.009,1.941
305437,586379.927,4475172.054,1.855
305438,586380.914,4475172.019,1.778
305439,586381.875,4475172.019,1.694
305440,586382.893,4475171.934,1.594
305441,586383.89,4475171.844,1.524
305442,586384.825,4475171.849,1.444
305443,586385.795,4475171.811,1.374
305444,586386.76,4475171.856,1.283
305445,586387.781,4475171.902,1.201
305446,586388.808,4475171.967,1.107
305447,586389.886,4475171.93,1.018
305448,586390.88,4475171.809,0.907
305449,586391.84,4475171.609,0.81
305450,586392.832,4475171.488,0.703
305451,586393.789,4475171.374,0.607
305452,586394.786,4475171.332,0.476
305453,586395.802,4475171.289,0.345
305454,586396.82,4475171.274,0.225
305455,586397.892,4475171.317,0.1
305456,586398.921,4475171.305,-0.028
305457,586399.915,4475171.356,-0.138
305458,586400.909,4475171.359,-0.263
305459,586401.799,4475171.371,-0.353
305460,586402.472,4475171.46,-0.419
305461,586402.704,4475171.436,-0.45
305462,586402.757,4475171.49,-0.464
305463,586402.764,4475171.499,-0.464
305464,586402.291,4475195.582,-0.528
305465,586402.291,4475195.593,-0.53
305466,586402.288,4475195.588,-0.534
305467,586402.294,4475195.585,-0.536
305468,586402.287,4475195.572,-0.535
305469,586402.266,4475195.62,-0.53
305470,586402.044,4475195.596,-0.504
305471,586401.651,4475195.591,-0.466
305472,586401.142,4475195.466,-0.419
305473,586400.433,4475195.438,-0.344
305474,586399.622,4475195.437,-0.265
305475,586398.741,4475195.403,-0.164
305476,586397.893,4475195.291,-0.075
305477,586397.048,4475195.096,0.019
305478,586396.18,4475194.897,0.12
305479,586395.416,4475194.833,0.206
305480,586394.725,4475195.064,0.298
305481,586393.877,4475195.375,0.401
305482,586393.017,4475195.654,0.497
305483,586392.099,4475195.813,0.611
305484,586391.187,4475195.932,0.723
305485,586390.221,4475196.022,0.824
305486,586389.374,4475196.042,0.921
305487,586388.403,4475195.973,1.027
305488,586387.48,4475195.962,1.122
305489,586386.587,4475195.96,1.22
305490,586385.655,4475195.947,1.31
305491,586384.76,4475195.938,1.389
305492,586383.848,4475195.912,1.464
305493,586382.902,4475195.908,1.548
305494,586381.982,4475195.759,1.649
305495,586381.16,4475195.777,1.734
305496,586380.334,4475195.865,1.816
305497,586379.443,4475195.929,1.9
305498,586378.662,4475196.166,1.975
305499,586377.8,4475196.375,2.053
305500,586377.023,4475196.543,2.118
305501,586376.196,4475196.683,2.184
305502,586375.337,4475196.754,2.269
305503,586374.499,4475196.699,2.341
305504,586373.624,4475196.543,2.428
305505,586372.754,4475196.297,2.496
305506,586371.835,4475195.992,2.544
305507,586371.026,4475195.585,2.573
305508,586370.089,4475195.254,2.566
305509,586369.161,4475195.015,2.607
305510,586368.223,4475194.877,2.696
305511,586367.235,4475194.957,2.717
305512,586366.351,4475195.058,2.715
305513,586365.388,4475195.1,2.734
305514,586364.377,4475195.232,2.697
305515,586363.372,4475195.315,2.746
305516,586362.331,4475195.404,2.735
305517,586361.282,4475195.43,2.73
305518,586360.249,4475195.491,2.7
305519,586359.17,4475195.59,2.67
305520,586358.1,4475195.757,2.665
305521,586357.112,4475195.948,2.678
305522,586356.146,4475195.962,2.679
305523,586355.221,4475196.093,2.626
305524,586354.409,4475196.232,2.588
305525,586353.604,4475196.3,2.581
305526,586352.761,4475196.386,2.612
305527,586351.805,4475196.384,2.59
305528,586350.763,4475196.36,2.537
305529,586349.726,4475196.333,2.542
305530,586348.676,4475196.368,2.502
305531,586347.625,4475196.399,2.395
305532,586346.635,4475196.484,2.41
305533,586345.603,4475196.64,2.36
305534,586344.604,4475196.884,2.333
305535,586343.658,4475197.126,2.391
305536,586342.695,4475197.218,2.348
305537,586341.634,4475197.45,2.299
305538,586340.598,4475197.399,2.248
305539,586339.603,4475197.313,2.22
305540,586338.539,4475197.126,2.21
305541,586337.495,4475196.979,2.235
305542,586336.443,4475196.762,2.248
305543,586335.452,4475196.698,2.264
305544,586334.406,4475196.625,2.318
305545,586333.443,4475196.663,2.354
305546,586332.463,4475196.715,2.389
305547,586331.424,4475196.766,2.432
305548,586330.452,4475196.933,2.417
305549,586329.447,4475197.177,2.434
305550,586328.435,4475197.397,2.447
305551,586327.556,4475197.574,2.472
305552,586326.588,4475197.618,2.475
305553,586325.555,4475197.631,2.448
305554,586324.574,4475197.512,2.459
305555,586323.521,4475197.481,2.445
305556,586322.499,4475197.474,2.503
305557,586321.452,4475197.363,2.481
305558,586320.466,4475197.268,2.505
305559,586319.371,4475197.116,2.514
305560,586318.29,4475197.042,2.567
305561,586317.19,4475196.97,2.601
305562,586316.137,4475196.951,2.622
305563,586315.059,4475196.859,2.667
305564,586314.008,4475196.849,2.688
305565,586312.909,4475196.843,2.728
305566,586311.846,4475196.794,2.766
305567,586310.781,4475196.87,2.808
305568,586309.739,4475196.991,2.831
305569,586308.684,4475197.033,2.858
305570,586307.584,4475196.907,2.88
305571,586306.492,4475196.831,2.899
305572,586305.401,4475196.676,2.932
305573,586304.375,4475196.587,2.953
305574,586303.283,4475196.579,2.987
305575,586302.273,4475196.735,3.02
305576,586301.243,4475197.015,3.029
305577,586300.165,4475197.285,3.047
305578,586299.076,4475197.437,3.08
305579,586297.96,4475197.494,3.097
305580,586296.837,4475197.555,3.103
305581,586295.778,4475197.498,3.147
305582,586294.65,4475197.469,3.172
305583,586293.541,4475197.412,3.184
305584,586292.462,4475197.285,3.349
305585,586291.467,4475197.021,3.424
305586,586290.721,4475196.923,3.545
305587,586289.804,4475196.788,3.508
305588,586288.958,4475196.64,3.448
305589,586288.376,4475196.545,3.457
305590,586288.321,4475196.451,3.454
305591,586288.317,4475196.448,3.45
305592,586288.282,4475196.443,3.452
305593,586288.262,4475196.433,3.449
305594,586288.129,4475196.41,3.444
305595,586287.541,4475196.401,3.406
305596,586287.109,4475196.358,3.358
305597,586286.568,4475196.269,3.358
305598,586285.695,4475196.011,3.378
305599,586284.686,4475195.906,3.387
305600,586283.74,4475195.905,3.38
