ID,X,Y,Z
3858,586377.628,4475520.109,-0.72
3859,586378.425,4475520.113,-0.818
3860,586378.714,4475520.087,-0.852
3861,586378.756,4475520.053,-0.85
3862,586378.759,4475520.027,-0.859
3863,586378.763,4475520.008,-0.851
3864,586378.838,4475520.008,-0.86
3865,586379.106,4475520.005,-0.9
3866,586379.194,4475519.973,-0.918
3867,586379.336,4475520,-0.94
3868,586379.712,4475519.979,-0.997
3869,586379.84,4475519.952,-1.017
3870,586379.842,4475519.94,-1.024
3871,586379.855,4475519.95,-1.028
3872,586379.869,4475519.975,-1.022
3873,586387.117,4475494.885,-0.955
3874,586387.116,4475494.885,-0.955
3875,586387.115,4475494.886,-0.954
3876,586387.118,4475494.868,-0.967
3877,586387.039,4475494.943,-0.938
3878,586386.989,4475494.933,-0.936
3879,586386.661,4475494.907,-0.889
3880,586386.319,4475494.825,-0.837
3881,586385.971,4475494.77,-0.793
3882,586385.646,4475494.681,-0.74
3883,586385.292,4475494.626,-0.7
3884,586384.898,4475494.537,-0.64
3885,586384.542,4475494.507,-0.597
3886,586384.184,4475494.424,-0.561
3887,586383.8,4475494.395,-0.508
3888,586383.352,4475494.39,-0.446
3889,586382.959,4475494.489,-0.4
3890,586382.508,4475494.558,-0.354
3891,586382.135,4475494.72,-0.307
3892,586381.703,4475494.907,-0.266
3893,586381.369,4475495.024,-0.211
3894,586380.947,4475495.005,-0.16
3895,586380.558,4475495.048,-0.103
3896,586380.168,4475494.987,-0.057
3897,586379.693,4475494.869,-0.009
3898,586379.154,4475494.678,0.072
3899,586378.618,4475494.567,0.135
3900,586378.221,4475494.522,0.185
3901,586377.892,4475494.524,0.226
3902,586377.452,4475494.606,0.267
3903,586377.045,4475494.626,0.317
3904,586376.662,4475494.468,0.367
3905,586376.183,4475494.464,0.428
3906,586375.841,4475494.462,0.466
3907,586375.664,4475494.408,0.487
3908,586375.321,4475494.387,0.543
3909,586375.185,4475494.346,0.562
3910,586374.85,4475494.242,0.61
3911,586374.389,4475494.261,0.68
3912,586374.206,4475494.251,0.698
3913,586373.921,4475494.167,0.742
3914,586373.51,4475494.022,0.792
3915,586373.152,4475493.915,0.838
3916,586373.013,4475493.877,0.857
3917,586372.709,4475493.808,0.906
3918,586372.382,4475493.579,0.953
3919,586372.292,4475493.416,0.973
3920,586372.452,4475493.516,0.958
3921,586372.925,4475493.768,0.891
3922,586373.673,4475493.948,0.776
3923,586374.403,4475494.082,0.665
3924,586375.272,4475494.35,0.541
3925,586376.135,4475494.518,0.43
3926,586376.98,4475494.665,0.318
3927,586377.719,4475494.653,0.234
3928,586377.99,4475494.556,0.185
3929,586377.629,4475494.852,0.226
3930,586377.394,4475494.945,0.246
3931,586377.288,4475495.007,0.259
3932,586377.004,4475495.087,0.296
3933,586376.802,4475495.167,0.323
3934,586376.575,4475495.16,0.352
3935,586376.546,4475495.167,0.353
3936,586376.585,4475495.144,0.35
3937,586376.581,4475495.159,0.353
3938,586376.578,4475495.158,0.348
3939,586376.684,4475494.81,0.364
3940,586376.688,4475494.802,0.364
3941,586376.69,4475494.775,0.37
3942,586376.674,4475494.696,0.375
3943,586376.596,4475494.705,0.373
3944,586376.265,4475494.693,0.421
3945,586375.795,4475494.703,0.475
3946,586375.248,4475494.688,0.539
3947,586374.645,4475494.694,0.618
3948,586373.985,4475494.768,0.703
3949,586373.28,4475494.84,0.783
3950,586372.528,4475494.828,0.881
3951,586371.785,4475494.834,0.978
3952,586371.03,4475494.827,1.068
3953,586370.238,4475494.841,1.144
3954,586369.537,4475494.923,1.233
3955,586368.806,4475495,1.314
3956,586368.109,4475495.001,1.405
3957,586367.397,4475495.012,1.494
3958,586366.794,4475495.031,1.585
3959,586366.142,4475495.049,1.653
3960,586365.498,4475495.065,1.739
3961,586364.831,4475495.082,1.817
3962,586364.139,4475495.054,1.874
3963,586363.445,4475494.976,1.944
3964,586362.772,4475494.834,2.011
3965,586362.07,4475494.712,2.083
3966,586361.445,4475494.613,2.151
3967,586360.818,4475494.53,2.198
3968,586360.142,4475494.564,2.227
3969,586359.39,4475494.586,2.239
3970,586358.626,4475494.533,2.247
3971,586357.808,4475494.589,2.234
3972,586356.959,4475494.633,2.243
3973,586356.067,4475494.671,2.242
3974,586355.152,4475494.63,2.261
3975,586354.319,4475494.577,2.271
3976,586353.677,4475494.513,2.3
3977,586352.906,4475494.395,2.324
3978,586352.086,4475494.325,2.337
3979,586351.338,4475494.302,2.36
3980,586350.461,4475494.25,2.383
3981,586349.598,4475494.22,2.423
3982,586348.714,4475494.275,2.449
3983,586347.802,4475494.259,2.47
3984,586346.83,4475494.301,2.491
3985,586345.954,4475494.248,2.509
3986,586345.008,4475494.226,2.529
3987,586344.073,4475494.195,2.53
3988,586343.139,4475494.196,2.534
3989,586342.224,4475494.151,2.551
3990,586341.34,4475494.205,2.561
3991,586340.516,4475494.22,2.551
3992,586339.568,4475494.343,2.526
3993,586338.623,4475494.445,2.473
3994,586337.614,4475494.498,2.466
3995,586336.615,4475494.549,2.454
3996,586335.632,4475494.536,2.455
3997,586334.653,4475494.587,2.423
3998,586333.675,4475494.598,2.403
3999,586332.765,4475494.681,2.397
4000,586331.928,4475494.679,2.388
4001,586331.024,4475494.672,2.378
4002,586330.017,4475494.5,2.361
4003,586329.172,4475494.248,2.373
4004,586328.235,4475494.038,2.347
4005,586327.293,4475493.939,2.32
4006,586326.286,4475493.932,2.247
4007,586325.276,4475493.97,2.231
4008,586324.226,4475493.95,2.228
4009,586323.209,4475493.897,2.195
4010,586322.125,4475493.849,2.159
4011,586321.052,4475493.818,2.156
4012,586320,4475493.817,2.126
4013,586318.905,4475493.801,2.088
4014,586317.789,4475493.746,2.066
4015,586316.7,4475493.695,2.036
4016,586315.612,4475493.652,2.018
4017,586314.557,4475493.607,1.997
4018,586313.477,4475493.525,1.97
4019,586312.343,4475493.44,1.93
4020,586311.236,4475493.355,1.901
4021,586310.142,4475493.294,1.849
4022,586309.071,4475493.264,1.863
4023,586308.03,4475493.164,1.825
4024,586307.102,4475492.907,1.811
4025,586306.235,4475492.722,1.81
4026,586305.462,4475492.538,1.804
4027,586304.588,4475492.59,1.811
4028,586303.747,4475492.715,1.784
4029,586302.828,4475492.923,1.802
4030,586301.838,4475493.039,1.841
4031,586300.858,4475493.158,1.882
4032,586299.903,4475493.326,1.903
4033,586298.934,4475493.53,1.924
4034,586297.961,4475493.667,1.955
4035,586296.946,4475493.702,1.993
4036,586296.068,4475493.676,2.052
4037,586295.128,4475493.572,2.067
4038,586294.21,4475493.506,2.105
4039,586293.26,4475493.522,2.13
4040,586292.261,4475493.463,2.168
4041,586291.219,4475493.5,2.218
4042,586290.247,4475493.519,2.242
4043,586289.209,4475493.5,2.301
4044,586288.192,4475493.569,2.36
4045,586287.105,4475493.634,2.386
4046,586286.031,4475493.709,2.415
4047,586284.958,4475493.766,2.437
4048,586283.899,4475493.784,2.448
4049,586282.842,4475493.936,2.451
4050,586281.775,4475493.985,2.478
4051,586280.679,4475494.085,2.496
4052,586279.581,4475494.135,2.507
4053,586278.478,4475494.229,2.519
4054,586277.435,4475494.272,2.534
4055,586276.331,4475494.267,2.557
4056,586275.305,4475494.076,2.566
4057,586274.296,4475493.848,2.598
4058,586273.293,4475493.609,2.642
4059,586272.378,4475493.426,2.68
4060,586271.405,4475493.323,2.717
4061,586270.363,4475493.289,2.737
4062,586269.393,4475493.198,2.765
4063,586268.37,4475493.131,2.777
4064,586267.329,4475493.112,2.804
4065,586266.281,4475493.058,2.819
4066,586265.222,4475493.024,2.831
4067,586264.151,4475493.026,2.837
4068,586263.06,4475492.98,2.85
4069,586262.037,4475492.954,2.85
4070,586261.002,4475492.918,2.866
4071,586259.973,4475492.853,2.877
4072,586258.955,4475492.798,2.925
4073,586257.893,4475492.74,2.985
4074,586257.048,4475492.732,3.143
4075,586256.37,4475492.875,3.254
4076,586255.744,4475493,3.334
4077,586255.134,4475493.13,3.407
4078,586254.468,4475493.211,3.416
4079,586254.037,4475493.222,3.391
4080,586253.991,4475493.275,3.37
4081,586253.989,4475493.353,3.347
4082,586253.999,4475493.291,3.347
4083,586254.01,4475493.294,3.352
4084,586254.017,4475493.295,3.353
4085,586254.02,4475493.306,3.357
4086,586258.557,4475468.502,3.357
4087,586258.561,4475468.51,3.361
4088,586258.561,4475468.506,3.359
4089,586258.561,4475468.498,3.357
4090,586258.583,4475468.529,3.357
4091,586258.866,4475468.35,3.364
4092,586259.374,4475468.423,3.36
4093,586260,4475468.406,3.304
4094,586260.644,4475468.342,3.249
4095,586261.307,4475468.312,3.186
4096,586261.956,4475468.279,3.106
4097,586262.617,4475468.228,3.094
4098,586263.15,4475468.16,3.083
4099,586263.19,4475468.253,3.065
4100,586263.159,4475468.282,3.045
4101,586263.278,4475468.111,3.036
4102,586263.516,4475468.186,3.039
4103,586264.104,4475468.149,3.032
4104,586264.854,4475468.101,3.022
4105,586265.628,4475468.029,3.017
4106,586266.483,4475468.035,3.006
4107,586267.277,4475468.177,2.981
4108,586268.07,4475468.393,2.994
4109,586268.844,4475468.399,2.973
4110,586269.696,4475468.457,2.963
4111,586270.624,4475468.556,2.962
4112,586271.709,4475468.674,2.954
4113,586272.682,4475468.695,2.935
4114,586273.579,4475468.71,2.918
4115,586274.424,4475468.774,2.905
4116,586275.25,4475468.799,2.883
4117,586276.108,4475468.752,2.873
4118,586277.024,4475468.667,2.856
4119,586277.989,4475468.521,2.869
4120,586279.025,4475468.429,2.841
4121,586280.045,4475468.349,2.802
4122,586281.071,4475468.31,2.786
4123,586282.1,4475468.238,2.765
4124,586283.169,4475468.182,2.732
4125,586284.227,4475468.187,2.7
4126,586285.306,4475468.111,2.661
4127,586286.383,4475468.093,2.62
4128,586287.456,4475468.14,2.597
4129,586288.546,4475468.181,2.565
4130,586289.627,4475468.357,2.51
4131,586290.741,4475468.427,2.474
4132,586291.862,4475468.348,2.431
4133,586292.945,4475468.291,2.392
4134,586293.971,4475468.327,2.344
4135,586295.017,4475468.274,2.28
4136,586296.082,4475468.452,2.234
4137,586297.192,4475468.569,2.138
4138,586298.271,4475468.73,2.075
4139,586299.322,4475468.877,2.03
4140,586300.378,4475469.011,1.964
4141,586301.488,4475469.164,1.855
4142,586302.574,4475469.27,1.806
4143,586303.596,4475469.344,1.788
4144,586304.66,4475469.368,1.749
4145,586305.733,4475469.425,1.75
4146,586306.823,4475469.309,1.782
4147,586307.98,4475469.273,1.745
4148,586309.069,4475469.296,1.716
4149,586310.159,4475469.342,1.733
4150,586311.243,4475469.303,1.738
4151,586312.33,4475469.279,1.715
4152,586313.427,4475469.178,1.682
4153,586314.563,4475469.205,1.675
4154,586315.684,4475469.23,1.702
4155,586316.779,4475469.302,1.75
4156,586317.882,4475469.277,1.777
4157,586318.933,4475469.264,1.795
4158,586320.001,4475469.303,1.812
4159,586321.061,4475469.352,1.852
4160,586322.15,4475469.311,1.89
4161,586323.138,4475469.338,1.921
4162,586324.21,4475469.421,1.934
4163,586325.247,4475469.476,1.982
4164,586326.296,4475469.531,2.01
4165,586327.339,4475469.597,2.035
4166,586328.461,4475469.627,2.061
4167,586329.542,4475469.646,2.105
4168,586330.619,4475469.549,2.137
4169,586331.69,4475469.516,2.15
4170,586332.808,4475469.292,2.187
4171,586333.915,4475469.114,2.208
4172,586334.967,4475468.93,2.211
4173,586335.999,4475468.785,2.268
4174,586337.073,4475468.737,2.285
4175,586338.093,4475468.651,2.309
4176,586339.114,4475468.61,2.334
4177,586340.135,4475468.662,2.378
4178,586341.214,4475468.695,2.39
4179,586342.22,4475468.736,2.399
4180,586343.355,4475468.838,2.39
4181,586344.477,4475468.839,2.379
4182,586345.657,4475468.857,2.38
4183,586346.689,4475468.897,2.365
4184,586347.749,4475469.057,2.402
4185,586348.74,4475469.168,2.427
4186,586349.749,4475469.227,2.445
4187,586350.771,4475469.336,2.47
4188,586351.809,4475469.373,2.481
4189,586352.853,4475469.428,2.491
4190,586353.882,4475469.385,2.491
4191,586354.882,4475469.415,2.504
4192,586355.862,4475469.444,2.461
4193,586356.788,4475469.53,2.441
4194,586357.788,4475469.582,2.424
4195,586358.82,4475469.71,2.39
4196,586359.773,4475469.828,2.374
4197,586360.738,4475469.892,2.34
4198,586361.694,4475469.91,2.313
4199,586362.71,4475469.944,2.269
4200,586363.723,4475470.072,2.233
4201,586364.735,4475470.077,2.201
4202,586365.693,4475470.121,2.18
4203,586366.546,4475470.04,2.167
4204,586367.345,4475470.076,2.148
4205,586368.213,4475470.058,2.126
4206,586369.102,4475470.042,2.088
4207,586369.953,4475469.995,2.018
4208,586370.804,4475469.852,1.95
4209,586371.649,4475469.724,1.878
4210,586372.444,4475469.683,1.814
4211,586373.225,4475469.71,1.75
4212,586373.908,4475469.873,1.686
4213,586374.547,4475469.987,1.599
4214,586375.259,4475470.08,1.519
4215,586376.038,4475470.155,1.419
4216,586376.903,4475470.187,1.319
4217,586377.765,4475470.222,1.221
4218,586378.575,4475470.07,1.133
4219,586379.316,4475469.783,1.059
4220,586380.172,4475469.633,0.979
4221,586380.817,4475469.469,0.898
4222,586381.325,4475469.493,0.84
4223,586381.937,4475469.484,0.763
4224,586382.699,4475469.417,0.671
4225,586383.49,4475469.385,0.583
4226,586384.353,4475469.48,0.48
4227,586385.219,4475469.598,0.37
4228,586386.05,4475469.767,0.267
4229,586386.865,4475469.765,0.174
4230,586387.725,4475469.796,0.069
4231,586388.595,4475469.832,-0.028
4232,586389.521,4475469.866,-0.138
4233,586390.451,4475469.985,-0.249
4234,586391.379,4475470.08,-0.387
4235,586392.268,4475470.18,-0.493
4236,586393.153,4475470.254,-0.614
4237,586394.074,4475470.309,-0.719
4238,586394.977,4475470.36,-0.817
4239,586395.802,4475470.339,-0.899
4240,586396.495,4475470.255,-0.977
4241,586396.872,4475470.257,-1.019
4242,586396.85,4475470.279,-1.023
4243,586396.837,4475470.286,-1.02
4244,586396.846,4475470.318,-1.017
4245,586396.844,4475470.294,-1.029
4246,586405.979,4475442.968,-0.984
4247,586405.979,4475442.972,-0.981
4248,586405.983,4475442.97,-0.973
4249,586405.96,4475443.006,-0.976
4250,586405.974,4475443.044,-0.977
4251,586405.927,4475443.069,-0.969
4252,586405.735,4475443.027,-0.929
4253,586405.376,4475442.872,-0.887
4254,586404.948,4475442.715,-0.847
4255,586404.467,4475442.544,-0.796
4256,586404.033,4475442.434,-0.753
4257,586403.696,4475442.401,-0.708
4258,586403.445,4475442.457,-0.677
4259,586403.078,4475442.611,-0.64
4260,586402.633,4475442.878,-0.607
4261,586402.353,4475443.129,-0.585
4262,586402.396,4475443.143,-0.583
4263,586402.288,4475443.128,-0.572
4264,586401.937,4475442.922,-0.522
4265,586401.463,4475442.802,-0.475
4266,586401.073,4475442.807,-0.427
4267,586400.817,4475442.845,-0.4
4268,586400.777,4475442.801,-0.405
4269,586400.926,4475442.921,-0.4
4270,586400.868,4475442.908,-0.395
4271,586400.386,4475442.796,-0.325
4272,586399.647,4475442.697,-0.209
4273,586398.862,4475442.631,-0.124
4274,586398.03,4475442.509,-0.025
4275,586397.182,4475442.366,0.071
4276,586396.398,4475442.28,0.172
4277,586395.653,4475442.262,0.258
4278,586394.985,4475442.28,0.336
4279,586394.32,4475442.318,0.406
4280,586393.547,4475442.406,0.493
4281,586392.783,4475442.548,0.586
4282,586392.045,4475442.489,0.679
4283,586391.298,4475442.547,0.77
4284,586390.656,4475442.435,0.84
4285,586389.915,4475442.556,0.918
4286,586389.158,4475442.522,1
4287,586388.409,4475442.41,1.104
4288,586387.627,4475442.36,1.206
4289,586386.844,4475442.374,1.302
4290,586386.029,4475442.31,1.413
4291,586385.234,4475442.261,1.504
4292,586384.44,4475442.224,1.59
4293,586383.736,4475442.222,1.668
4294,586383.053,4475442.265,1.733
4295,586382.332,4475442.257,1.781
4296,586381.582,4475442.266,1.837
4297,586380.836,4475442.182,1.895
4298,586380.095,4475442.109,1.949
4299,586379.441,4475441.968,1.992
4300,586378.741,4475441.901,2.034
4301,586378.037,4475441.806,2.059
4302,586377.28,4475441.738,2.077
4303,586376.436,4475441.733,2.061
4304,586375.631,4475441.743,2.092
4305,586374.817,4475441.756,2.113
4306,586374.085,4475441.763,2.125
4307,586373.397,4475441.787,2.147
4308,586372.587,4475441.769,2.19
4309,586371.679,4475441.805,2.222
4310,586370.856,4475441.799,2.254
4311,586369.99,4475441.762,2.269
4312,586369.125,4475441.75,2.297
4313,586368.274,4475441.702,2.313
4314,586367.394,4475441.642,2.353
4315,586366.512,4475441.633,2.373
4316,586365.621,4475441.59,2.383
4317,586364.7,4475441.485,2.326
4318,586363.814,4475441.33,2.345
4319,586362.863,4475441.147,2.333
4320,586361.891,4475441.025,2.331
4321,586360.975,4475440.924,2.327
4322,586360.052,4475440.871,2.328
4323,586359.123,4475440.861,2.333
4324,586358.131,4475440.796,2.32
4325,586357.185,4475440.77,2.319
4326,586356.248,4475440.714,2.32
4327,586355.323,4475440.802,2.3
4328,586354.39,4475440.819,2.302
4329,586353.389,4475440.835,2.294
4330,586352.401,4475440.863,2.282
4331,586351.407,4475440.794,2.261
4332,586350.395,4475440.812,2.247
4333,586349.39,4475440.76,2.233
4334,586348.406,4475440.723,2.203
4335,586347.391,4475440.669,2.205
4336,586346.383,4475440.692,2.159
4337,586345.373,4475440.667,2.156
4338,586344.419,4475440.653,2.14
4339,586343.416,4475440.609,2.12
4340,586342.501,4475440.623,2.101
4341,586341.518,4475440.569,2.071
4342,586340.544,4475440.529,2.056
4343,586339.522,4475440.468,2.025
4344,586338.546,4475440.407,2.012
4345,586337.539,4475440.352,1.981
4346,586336.536,4475440.282,1.974
4347,586335.563,4475440.194,1.931
4348,586334.624,4475440.216,1.932
4349,586333.643,4475440.167,1.9
4350,586332.626,4475440.092,1.902
4351,586331.624,4475440.067,1.881
4352,586330.605,4475439.937,1.863
4353,586329.596,4475439.859,1.82
4354,586328.549,4475439.774,1.808
4355,586327.545,4475439.764,1.789
4356,586326.468,4475439.678,1.743
4357,586325.394,4475439.61,1.725
4358,586324.303,4475439.549,1.684
4359,586323.249,4475439.543,1.664
4360,586322.177,4475439.558,1.642
4361,586321.089,4475439.587,1.62
4362,586320.008,4475439.621,1.609
4363,586318.896,4475439.627,1.588
4364,586317.813,4475439.628,1.568
4365,586316.716,4475439.585,1.559
4366,586315.619,4475439.617,1.557
4367,586314.515,4475439.42,1.552
4368,586313.461,4475439.219,1.572
4369,586312.43,4475438.894,1.575
4370,586311.414,4475438.599,1.593
4371,586310.386,4475438.336,1.631
4372,586309.359,4475438.152,1.669
4373,586308.348,4475438.041,1.723
4374,586307.322,4475437.978,1.775
4375,586306.296,4475438.027,1.838
4376,586305.242,4475438.144,1.885
4377,586304.296,4475438.346,1.968
4378,586303.416,4475438.609,2.018
4379,586302.531,4475438.778,2.096
4380,586301.657,4475438.817,2.15
4381,586300.8,4475438.712,2.197
4382,586299.969,4475438.655,2.263
4383,586299.104,4475438.72,2.333
4384,586298.194,4475438.802,2.376
4385,586297.32,4475438.78,2.443
4386,586296.353,4475438.804,2.452
4387,586295.379,4475438.763,2.521
4388,586294.396,4475438.648,2.567
4389,586293.459,4475438.516,2.638
4390,586292.481,4475438.358,2.689
4391,586291.585,4475438.229,2.74
4392,586290.732,4475438.223,2.759
4393,586289.881,4475438.242,2.803
4394,586288.96,4475438.232,2.835
4395,586288.02,4475438.177,2.851
4396,586287.109,4475438.067,2.874
4397,586286.185,4475437.971,2.886
4398,586285.238,4475437.956,2.901
4399,586284.242,4475437.996,2.902
4400,586283.274,4475438.041,2.901
4401,586282.268,4475438.088,2.884
4402,586281.294,4475438.059,2.881
4403,586280.272,4475437.994,2.881
4404,586279.257,4475437.962,2.852
4405,586278.27,4475437.74,2.847
4406,586277.229,4475437.58,2.822
4407,586276.241,4475437.44,2.844
4408,586275.313,4475437.345,2.85
4409,586274.323,4475437.233,2.854
4410,586273.369,4475437.19,2.876
4411,586272.455,4475437.247,2.907
4412,586271.54,4475437.291,2.919
4413,586270.534,4475437.348,2.927
4414,586269.551,4475437.349,2.952
4415,586268.588,4475437.327,2.967
4416,586267.604,4475437.239,2.986
4417,586266.717,4475437.152,2.99
4418,586265.849,4475437.019,3.013
